date,price_xaf_per_kg,region,crop,year,month,week
2016-03-04,797.0,Littoral,beans,2016,3,9
2016-03-11,909.0,North West,beans,2016,3,10
2016-03-11,892.0,South West,beans,2016,3,10
2016-03-11,930.0,West,beans,2016,3,10
2016-03-11,849.0,Adamawa,beans,2016,3,10
2016-03-11,871.0,Far North,beans,2016,3,10
2016-03-11,907.0,Centre,beans,2016,3,10
2016-03-11,902.0,East,beans,2016,3,10
2016-03-11,876.0,North,beans,2016,3,10
2016-03-11,828.0,South,beans,2016,3,10
2016-03-11,778.0,Littoral,beans,2016,3,10
2016-03-18,921.0,North West,beans,2016,3,11
2016-03-18,899.0,South West,beans,2016,3,11
2016-03-18,912.0,West,beans,2016,3,11
2016-03-18,757.0,Adamawa,beans,2016,3,11
2016-03-18,796.0,Far North,beans,2016,3,11
2016-03-18,820.0,Centre,beans,2016,3,11
2016-03-18,912.0,East,beans,2016,3,11
2016-03-18,924.0,North,beans,2016,3,11
2016-03-18,789.0,South,beans,2016,3,11
2016-03-18,878.0,Littoral,beans,2016,3,11
2016-03-25,793.0,North West,beans,2016,3,12
2016-03-25,852.0,South West,beans,2016,3,12
2016-03-25,879.0,West,beans,2016,3,12
2016-03-25,762.0,Adamawa,beans,2016,3,12
2016-03-25,802.0,Far North,beans,2016,3,12
2016-03-25,827.0,Centre,beans,2016,3,12
2016-03-25,760.0,East,beans,2016,3,12
2016-03-25,899.0,North,beans,2016,3,12
2016-03-25,876.0,South,beans,2016,3,12
2016-03-25,753.0,Littoral,beans,2016,3,12
2016-04-01,721.0,North West,beans,2016,4,13
2016-04-01,668.0,South West,beans,2016,4,13
2016-04-01,722.0,West,beans,2016,4,13
2016-04-01,755.0,Adamawa,beans,2016,4,13
2016-04-01,640.0,Far North,beans,2016,4,13
2016-04-01,790.0,Centre,beans,2016,4,13
2016-04-01,737.0,East,beans,2016,4,13
2016-04-01,813.0,North,beans,2016,4,13
2016-04-01,629.0,South,beans,2016,4,13
2016-04-01,783.0,Littoral,beans,2016,4,13
2016-04-08,643.0,North West,beans,2016,4,14
2016-04-08,742.0,South West,beans,2016,4,14
2016-04-08,676.0,West,beans,2016,4,14
2016-04-08,655.0,Adamawa,beans,2016,4,14
2016-04-08,745.0,Far North,beans,2016,4,14
2016-04-08,600.0,Centre,beans,2016,4,14
2016-04-08,668.0,East,beans,2016,4,14
2016-04-08,700.0,North,beans,2016,4,14
2016-04-08,692.0,South,beans,2016,4,14
2016-04-08,631.0,Littoral,beans,2016,4,14
2016-04-15,665.0,North West,beans,2016,4,15
2016-04-15,690.0,South West,beans,2016,4,15
2016-04-15,669.0,West,beans,2016,4,15
2016-04-15,686.0,Adamawa,beans,2016,4,15
2016-04-15,611.0,Far North,beans,2016,4,15
2016-04-15,712.0,Centre,beans,2016,4,15
2016-04-15,645.0,East,beans,2016,4,15
2016-04-15,739.0,North,beans,2016,4,15
2016-04-15,571.0,South,beans,2016,4,15
2016-04-15,633.0,Littoral,beans,2016,4,15
2016-04-22,595.0,North West,beans,2016,4,16
2016-04-22,679.0,South West,beans,2016,4,16
2016-04-22,704.0,West,beans,2016,4,16
2016-04-22,590.0,Adamawa,beans,2016,4,16
2016-04-22,581.0,Far North,beans,2016,4,16
2016-04-22,703.0,Centre,beans,2016,4,16
2016-04-22,615.0,East,beans,2016,4,16
2016-04-22,628.0,North,beans,2016,4,16
2016-04-22,592.0,South,beans,2016,4,16
2016-04-22,626.0,Littoral,beans,2016,4,16
2016-04-29,556.0,North West,beans,2016,4,17
2016-04-29,626.0,South West,beans,2016,4,17
2016-04-29,599.0,West,beans,2016,4,17
2016-04-29,645.0,Adamawa,beans,2016,4,17
2016-04-29,569.0,Far North,beans,2016,4,17
2016-04-29,600.0,Centre,beans,2016,4,17
2016-04-29,561.0,East,beans,2016,4,17
2016-04-29,668.0,North,beans,2016,4,17
2016-04-29,603.0,South,beans,2016,4,17
2016-04-29,547.0,Littoral,beans,2016,4,17
2016-05-06,492.0,North West,beans,2016,5,18
2016-05-06,566.0,South West,beans,2016,5,18
2016-05-06,538.0,West,beans,2016,5,18
2016-05-06,632.0,Adamawa,beans,2016,5,18
2016-05-06,513.0,Far North,beans,2016,5,18
2016-05-06,606.0,Centre,beans,2016,5,18
2016-05-06,535.0,East,beans,2016,5,18
2016-05-06,521.0,North,beans,2016,5,18
2016-05-06,633.0,South,beans,2016,5,18
2016-05-06,608.0,Littoral,beans,2016,5,18
2016-05-13,558.0,North West,beans,2016,5,19
2016-05-13,568.0,South West,beans,2016,5,19
2016-05-13,610.0,West,beans,2016,5,19
2016-05-13,553.0,Adamawa,beans,2016,5,19
2016-05-13,483.0,Far North,beans,2016,5,19
2016-05-13,477.0,Centre,beans,2016,5,19
2016-05-13,564.0,East,beans,2016,5,19
2016-05-13,562.0,North,beans,2016,5,19
2016-05-13,575.0,South,beans,2016,5,19
2016-05-13,484.0,Littoral,beans,2016,5,19
2016-05-20,574.0,North West,beans,2016,5,20
2016-05-20,484.0,South West,beans,2016,5,20
2016-05-20,619.0,West,beans,2016,5,20
2016-05-20,561.0,Adamawa,beans,2016,5,20
2016-05-20,561.0,Far North,beans,2016,5,20
2016-05-20,617.0,Centre,beans,2016,5,20
2016-05-20,615.0,East,beans,2016,5,20
2016-05-20,511.0,North,beans,2016,5,20
2016-05-20,615.0,South,beans,2016,5,20
2016-05-20,587.0,Littoral,beans,2016,5,20
2016-05-27,477.0,North West,beans,2016,5,21
2016-05-27,509.0,South West,beans,2016,5,21
2016-05-27,534.0,West,beans,2016,5,21
2016-05-27,559.0,Adamawa,beans,2016,5,21
2016-05-27,576.0,Far North,beans,2016,5,21
2016-05-27,505.0,Centre,beans,2016,5,21
2016-05-27,596.0,East,beans,2016,5,21
2016-05-27,597.0,North,beans,2016,5,21
2016-05-27,567.0,South,beans,2016,5,21
2016-05-27,608.0,Littoral,beans,2016,5,21
2016-06-03,555.0,North West,beans,2016,6,22
2016-06-03,576.0,South West,beans,2016,6,22
2016-06-03,464.0,West,beans,2016,6,22
2016-06-03,579.0,Adamawa,beans,2016,6,22
2016-06-03,449.0,Far North,beans,2016,6,22
2016-06-03,517.0,Centre,beans,2016,6,22
2016-06-03,551.0,East,beans,2016,6,22
2016-06-03,554.0,North,beans,2016,6,22
2016-06-03,546.0,South,beans,2016,6,22
2016-06-03,518.0,Littoral,beans,2016,6,22
2016-06-10,530.0,North West,beans,2016,6,23
2016-06-10,536.0,South West,beans,2016,6,23
2016-06-10,508.0,West,beans,2016,6,23
2016-06-10,522.0,Adamawa,beans,2016,6,23
2016-06-10,556.0,Far North,beans,2016,6,23
2016-06-10,484.0,Centre,beans,2016,6,23
2016-06-10,512.0,East,beans,2016,6,23
2016-06-10,443.0,North,beans,2016,6,23
2016-06-10,535.0,South,beans,2016,6,23
2016-06-10,468.0,Littoral,beans,2016,6,23
2016-06-17,414.0,North West,beans,2016,6,24
2016-06-17,472.0,South West,beans,2016,6,24
2016-06-17,464.0,West,beans,2016,6,24
2016-06-17,464.0,Adamawa,beans,2016,6,24
2016-06-17,437.0,Far North,beans,2016,6,24
2016-06-17,530.0,Centre,beans,2016,6,24
2016-06-17,411.0,East,beans,2016,6,24
2016-06-17,523.0,North,beans,2016,6,24
2016-06-17,503.0,South,beans,2016,6,24
2016-06-17,432.0,Littoral,beans,2016,6,24
2016-06-24,466.0,North West,beans,2016,6,25
2016-06-24,531.0,South West,beans,2016,6,25
2016-06-24,488.0,West,beans,2016,6,25
2016-06-24,423.0,Adamawa,beans,2016,6,25
2016-06-24,465.0,Far North,beans,2016,6,25
2016-06-24,466.0,Centre,beans,2016,6,25
2016-06-24,508.0,East,beans,2016,6,25
2016-06-24,522.0,North,beans,2016,6,25
2016-06-24,418.0,South,beans,2016,6,25
2016-06-24,447.0,Littoral,beans,2016,6,25
2016-07-01,486.0,North West,beans,2016,7,26
2016-07-01,525.0,South West,beans,2016,7,26
2016-07-01,468.0,West,beans,2016,7,26
2016-07-01,550.0,Adamawa,beans,2016,7,26
2016-07-01,490.0,Far North,beans,2016,7,26
2016-07-01,536.0,Centre,beans,2016,7,26
2016-07-01,463.0,East,beans,2016,7,26
2016-07-01,521.0,North,beans,2016,7,26
2016-07-01,483.0,South,beans,2016,7,26
2016-07-01,434.0,Littoral,beans,2016,7,26
2016-07-08,488.0,North West,beans,2016,7,27
2016-07-08,506.0,South West,beans,2016,7,27
2016-07-08,453.0,West,beans,2016,7,27
2016-07-08,458.0,Adamawa,beans,2016,7,27
2016-07-08,495.0,Far North,beans,2016,7,27
2016-07-08,479.0,Centre,beans,2016,7,27
2016-07-08,492.0,East,beans,2016,7,27
2016-07-08,494.0,North,beans,2016,7,27
2016-07-08,452.0,South,beans,2016,7,27
2016-07-08,457.0,Littoral,beans,2016,7,27
2016-07-15,518.0,North West,beans,2016,7,28
2016-07-15,485.0,South West,beans,2016,7,28
2016-07-15,558.0,West,beans,2016,7,28
2016-07-15,439.0,Adamawa,beans,2016,7,28
2016-07-15,539.0,Far North,beans,2016,7,28
2016-07-15,495.0,Centre,beans,2016,7,28
2016-07-15,431.0,East,beans,2016,7,28
2016-07-15,465.0,North,beans,2016,7,28
2016-07-15,484.0,South,beans,2016,7,28
2016-07-15,471.0,Littoral,beans,2016,7,28
2016-07-22,483.0,North West,beans,2016,7,29
2016-07-22,557.0,South West,beans,2016,7,29
2016-07-22,483.0,West,beans,2016,7,29
2016-07-22,491.0,Adamawa,beans,2016,7,29
2016-07-22,536.0,Far North,beans,2016,7,29
2016-07-22,541.0,Centre,beans,2016,7,29
2016-07-22,446.0,East,beans,2016,7,29
2016-07-22,529.0,North,beans,2016,7,29
2016-07-22,499.0,South,beans,2016,7,29
2016-07-22,453.0,Littoral,beans,2016,7,29
2016-07-29,464.0,North West,beans,2016,7,30
2016-07-29,490.0,South West,beans,2016,7,30
2016-07-29,509.0,West,beans,2016,7,30
2016-07-29,493.0,Adamawa,beans,2016,7,30
2016-07-29,502.0,Far North,beans,2016,7,30
2016-07-29,526.0,Centre,beans,2016,7,30
2016-07-29,527.0,East,beans,2016,7,30
2016-07-29,526.0,North,beans,2016,7,30
2016-07-29,435.0,South,beans,2016,7,30
2016-07-29,448.0,Littoral,beans,2016,7,30
2016-08-05,499.0,North West,beans,2016,8,31
2016-08-05,480.0,South West,beans,2016,8,31
2016-08-05,450.0,West,beans,2016,8,31
2016-08-05,471.0,Adamawa,beans,2016,8,31
2016-08-05,562.0,Far North,beans,2016,8,31
2016-08-05,479.0,Centre,beans,2016,8,31
2016-08-05,488.0,East,beans,2016,8,31
2016-08-05,433.0,North,beans,2016,8,31
2016-08-05,528.0,South,beans,2016,8,31
2016-08-05,487.0,Littoral,beans,2016,8,31
2016-08-12,608.0,North West,beans,2016,8,32
2016-08-12,528.0,South West,beans,2016,8,32
2016-08-12,573.0,West,beans,2016,8,32
2016-08-12,499.0,Adamawa,beans,2016,8,32
2016-08-12,570.0,Far North,beans,2016,8,32
2016-08-12,472.0,Centre,beans,2016,8,32
2016-08-12,488.0,East,beans,2016,8,32
2016-08-12,531.0,North,beans,2016,8,32
2016-08-12,471.0,South,beans,2016,8,32
2016-08-12,536.0,Littoral,beans,2016,8,32
2016-08-19,578.0,North West,beans,2016,8,33
2016-08-19,593.0,South West,beans,2016,8,33
2016-08-19,514.0,West,beans,2016,8,33
2016-08-19,526.0,Adamawa,beans,2016,8,33
2016-08-19,592.0,Far North,beans,2016,8,33
2016-08-19,599.0,Centre,beans,2016,8,33
2016-08-19,502.0,East,beans,2016,8,33
2016-08-19,581.0,North,beans,2016,8,33
2016-08-19,618.0,South,beans,2016,8,33
2016-08-19,509.0,Littoral,beans,2016,8,33
2016-08-26,606.0,North West,beans,2016,8,34
2016-08-26,501.0,South West,beans,2016,8,34
2016-08-26,520.0,West,beans,2016,8,34
2016-08-26,604.0,Adamawa,beans,2016,8,34
2016-08-26,522.0,Far North,beans,2016,8,34
2016-08-26,551.0,Centre,beans,2016,8,34
2016-08-26,478.0,East,beans,2016,8,34
2016-08-26,617.0,North,beans,2016,8,34
2016-08-26,594.0,South,beans,2016,8,34
2016-08-26,566.0,Littoral,beans,2016,8,34
2016-09-02,510.0,North West,beans,2016,9,35
2016-09-02,512.0,South West,beans,2016,9,35
2016-09-02,585.0,West,beans,2016,9,35
2016-09-02,545.0,Adamawa,beans,2016,9,35
2016-09-02,597.0,Far North,beans,2016,9,35
2016-09-02,593.0,Centre,beans,2016,9,35
2016-09-02,630.0,East,beans,2016,9,35
2016-09-02,544.0,North,beans,2016,9,35
2016-09-02,590.0,South,beans,2016,9,35
2016-09-02,620.0,Littoral,beans,2016,9,35
2016-09-09,587.0,North West,beans,2016,9,36
2016-09-09,692.0,South West,beans,2016,9,36
2016-09-09,728.0,West,beans,2016,9,36
2016-09-09,622.0,Adamawa,beans,2016,9,36
2016-09-09,628.0,Far North,beans,2016,9,36
2016-09-09,579.0,Centre,beans,2016,9,36
2016-09-09,676.0,East,beans,2016,9,36
2016-09-09,660.0,North,beans,2016,9,36
2016-09-09,571.0,South,beans,2016,9,36
2016-09-09,695.0,Littoral,beans,2016,9,36
2016-09-16,730.0,North West,beans,2016,9,37
2016-09-16,744.0,South West,beans,2016,9,37
2016-09-16,679.0,West,beans,2016,9,37
2016-09-16,663.0,Adamawa,beans,2016,9,37
2016-09-16,738.0,Far North,beans,2016,9,37
2016-09-16,653.0,Centre,beans,2016,9,37
2016-09-16,699.0,East,beans,2016,9,37
2016-09-16,692.0,North,beans,2016,9,37
2016-09-16,648.0,South,beans,2016,9,37
2016-09-16,597.0,Littoral,beans,2016,9,37
2016-09-23,681.0,North West,beans,2016,9,38
2016-09-23,744.0,South West,beans,2016,9,38
2016-09-23,669.0,West,beans,2016,9,38
2016-09-23,645.0,Adamawa,beans,2016,9,38
2016-09-23,678.0,Far North,beans,2016,9,38
2016-09-23,637.0,Centre,beans,2016,9,38
2016-09-23,610.0,East,beans,2016,9,38
2016-09-23,614.0,North,beans,2016,9,38
2016-09-23,652.0,South,beans,2016,9,38
2016-09-23,596.0,Littoral,beans,2016,9,38
2016-09-30,636.0,North West,beans,2016,9,39
2016-09-30,740.0,South West,beans,2016,9,39
2016-09-30,639.0,West,beans,2016,9,39
2016-09-30,616.0,Adamawa,beans,2016,9,39
2016-09-30,769.0,Far North,beans,2016,9,39
2016-09-30,710.0,Centre,beans,2016,9,39
2016-09-30,607.0,East,beans,2016,9,39
2016-09-30,607.0,North,beans,2016,9,39
2016-09-30,708.0,South,beans,2016,9,39
2016-09-30,694.0,Littoral,beans,2016,9,39
2016-10-07,727.0,North West,beans,2016,10,40
2016-10-07,690.0,South West,beans,2016,10,40
2016-10-07,667.0,West,beans,2016,10,40
2016-10-07,720.0,Adamawa,beans,2016,10,40
2016-10-07,822.0,Far North,beans,2016,10,40
2016-10-07,650.0,Centre,beans,2016,10,40
2016-10-07,835.0,East,beans,2016,10,40
2016-10-07,681.0,North,beans,2016,10,40
2016-10-07,721.0,South,beans,2016,10,40
2016-10-07,649.0,Littoral,beans,2016,10,40
2016-10-14,810.0,North West,beans,2016,10,41
2016-10-14,789.0,South West,beans,2016,10,41
2016-10-14,827.0,West,beans,2016,10,41
2016-10-14,801.0,Adamawa,beans,2016,10,41
2016-10-14,771.0,Far North,beans,2016,10,41
2016-10-14,842.0,Centre,beans,2016,10,41
2016-10-14,692.0,East,beans,2016,10,41
2016-10-14,801.0,North,beans,2016,10,41
2016-10-14,711.0,South,beans,2016,10,41
2016-10-14,779.0,Littoral,beans,2016,10,41
2016-10-21,889.0,North West,beans,2016,10,42
2016-10-21,879.0,South West,beans,2016,10,42
2016-10-21,779.0,West,beans,2016,10,42
2016-10-21,692.0,Adamawa,beans,2016,10,42
2016-10-21,858.0,Far North,beans,2016,10,42
2016-10-21,877.0,Centre,beans,2016,10,42
2016-10-21,728.0,East,beans,2016,10,42
2016-10-21,885.0,North,beans,2016,10,42
2016-10-21,884.0,South,beans,2016,10,42
2016-10-21,791.0,Littoral,beans,2016,10,42
2016-10-28,887.0,North West,beans,2016,10,43
2016-10-28,810.0,South West,beans,2016,10,43
2016-10-28,836.0,West,beans,2016,10,43
2016-10-28,783.0,Adamawa,beans,2016,10,43
2016-10-28,748.0,Far North,beans,2016,10,43
2016-10-28,876.0,Centre,beans,2016,10,43
2016-10-28,713.0,East,beans,2016,10,43
2016-10-28,840.0,North,beans,2016,10,43
2016-10-28,902.0,South,beans,2016,10,43
2016-10-28,761.0,Littoral,beans,2016,10,43
2016-11-04,827.0,North West,beans,2016,11,44
2016-11-04,968.0,South West,beans,2016,11,44
2016-11-04,855.0,West,beans,2016,11,44
2016-11-04,906.0,Adamawa,beans,2016,11,44
2016-11-04,822.0,Far North,beans,2016,11,44
2016-11-04,778.0,Centre,beans,2016,11,44
2016-11-04,810.0,East,beans,2016,11,44
2016-11-04,779.0,North,beans,2016,11,44
2016-11-04,879.0,South,beans,2016,11,44
2016-11-04,907.0,Littoral,beans,2016,11,44
2016-11-11,746.0,North West,beans,2016,11,45
2016-11-11,756.0,South West,beans,2016,11,45
2016-11-11,845.0,West,beans,2016,11,45
2016-11-11,916.0,Adamawa,beans,2016,11,45
2016-11-11,878.0,Far North,beans,2016,11,45
2016-11-11,759.0,Centre,beans,2016,11,45
2016-11-11,936.0,East,beans,2016,11,45
2016-11-11,943.0,North,beans,2016,11,45
2016-11-11,809.0,South,beans,2016,11,45
2016-11-11,875.0,Littoral,beans,2016,11,45
2016-11-18,901.0,North West,beans,2016,11,46
2016-11-18,1009.0,South West,beans,2016,11,46
2016-11-18,827.0,West,beans,2016,11,46
2016-11-18,862.0,Adamawa,beans,2016,11,46
2016-11-18,966.0,Far North,beans,2016,11,46
2016-11-18,966.0,Centre,beans,2016,11,46
2016-11-18,954.0,East,beans,2016,11,46
2016-11-18,985.0,North,beans,2016,11,46
2016-11-18,947.0,South,beans,2016,11,46
2016-11-18,931.0,Littoral,beans,2016,11,46
2016-11-25,901.0,North West,beans,2016,11,47
2016-11-25,903.0,South West,beans,2016,11,47
2016-11-25,889.0,West,beans,2016,11,47
2016-11-25,941.0,Adamawa,beans,2016,11,47
2016-11-25,889.0,Far North,beans,2016,11,47
2016-11-25,826.0,Centre,beans,2016,11,47
2016-11-25,816.0,East,beans,2016,11,47
2016-11-25,1014.0,North,beans,2016,11,47
2016-11-25,796.0,South,beans,2016,11,47
2016-11-25,816.0,Littoral,beans,2016,11,47
2016-12-02,856.0,North West,beans,2016,12,48
2016-12-02,788.0,South West,beans,2016,12,48
2016-12-02,792.0,West,beans,2016,12,48
2016-12-02,948.0,Adamawa,beans,2016,12,48
2016-12-02,938.0,Far North,beans,2016,12,48
2016-12-02,785.0,Centre,beans,2016,12,48
2016-12-02,917.0,East,beans,2016,12,48
2016-12-02,903.0,North,beans,2016,12,48
2016-12-02,928.0,South,beans,2016,12,48
2016-12-02,872.0,Littoral,beans,2016,12,48
2016-12-09,840.0,North West,beans,2016,12,49
2016-12-09,934.0,South West,beans,2016,12,49
2016-12-09,865.0,West,beans,2016,12,49
2016-12-09,828.0,Adamawa,beans,2016,12,49
2016-12-09,874.0,Far North,beans,2016,12,49
2016-12-09,958.0,Centre,beans,2016,12,49
2016-12-09,890.0,East,beans,2016,12,49
2016-12-09,848.0,North,beans,2016,12,49
2016-12-09,974.0,South,beans,2016,12,49
2016-12-09,986.0,Littoral,beans,2016,12,49
2016-12-16,882.0,North West,beans,2016,12,50
2016-12-16,755.0,South West,beans,2016,12,50
2016-12-16,900.0,West,beans,2016,12,50
2016-12-16,920.0,Adamawa,beans,2016,12,50
2016-12-16,833.0,Far North,beans,2016,12,50
2016-12-16,782.0,Centre,beans,2016,12,50
2016-12-16,749.0,East,beans,2016,12,50
2016-12-16,887.0,North,beans,2016,12,50
2016-12-16,803.0,South,beans,2016,12,50
2016-12-16,848.0,Littoral,beans,2016,12,50
2016-12-23,833.0,North West,beans,2016,12,51
2016-12-23,784.0,South West,beans,2016,12,51
2016-12-23,861.0,West,beans,2016,12,51
2016-12-23,849.0,Adamawa,beans,2016,12,51
2016-12-23,887.0,Far North,beans,2016,12,51
2016-12-23,802.0,Centre,beans,2016,12,51
2016-12-23,793.0,East,beans,2016,12,51
2016-12-23,930.0,North,beans,2016,12,51
2016-12-23,905.0,South,beans,2016,12,51
2016-12-23,921.0,Littoral,beans,2016,12,51
2016-12-30,902.0,North West,beans,2016,12,52
2016-12-30,969.0,South West,beans,2016,12,52
2016-12-30,977.0,West,beans,2016,12,52
2016-12-30,963.0,Adamawa,beans,2016,12,52
2016-12-30,777.0,Far North,beans,2016,12,52
2016-12-30,960.0,Centre,beans,2016,12,52
2016-12-30,978.0,East,beans,2016,12,52
2016-12-30,780.0,North,beans,2016,12,52
2016-12-30,865.0,South,beans,2016,12,52
2016-12-30,893.0,Littoral,beans,2016,12,52
2017-01-06,826.0,North West,beans,2017,1,1
2017-01-06,893.0,South West,beans,2017,1,1
2017-01-06,981.0,West,beans,2017,1,1
2017-01-06,976.0,Adamawa,beans,2017,1,1
2017-01-06,994.0,Far North,beans,2017,1,1
2017-01-06,886.0,Centre,beans,2017,1,1
2017-01-06,868.0,East,beans,2017,1,1
2017-01-06,929.0,North,beans,2017,1,1
2017-01-06,870.0,South,beans,2017,1,1
2017-01-06,781.0,Littoral,beans,2017,1,1
2017-01-13,771.0,North West,beans,2017,1,2
2017-01-13,764.0,South West,beans,2017,1,2
2017-01-13,976.0,West,beans,2017,1,2
2017-01-13,818.0,Adamawa,beans,2017,1,2
2017-01-13,864.0,Far North,beans,2017,1,2
2017-01-13,981.0,Centre,beans,2017,1,2
2017-01-13,868.0,East,beans,2017,1,2
2017-01-13,778.0,North,beans,2017,1,2
2017-01-13,888.0,South,beans,2017,1,2
2017-01-13,780.0,Littoral,beans,2017,1,2
2017-01-20,827.0,North West,beans,2017,1,3
2017-01-20,1014.0,South West,beans,2017,1,3
2017-01-20,875.0,West,beans,2017,1,3
2017-01-20,971.0,Adamawa,beans,2017,1,3
2017-01-20,929.0,Far North,beans,2017,1,3
2017-01-20,859.0,Centre,beans,2017,1,3
2017-01-20,932.0,East,beans,2017,1,3
2017-01-20,821.0,North,beans,2017,1,3
2017-01-20,890.0,South,beans,2017,1,3
2017-01-20,933.0,Littoral,beans,2017,1,3
2017-01-27,841.0,North West,beans,2017,1,4
2017-01-27,950.0,South West,beans,2017,1,4
2017-01-27,1009.0,West,beans,2017,1,4
2017-01-27,937.0,Adamawa,beans,2017,1,4
2017-01-27,1049.0,Far North,beans,2017,1,4
2017-01-27,988.0,Centre,beans,2017,1,4
2017-01-27,1071.0,East,beans,2017,1,4
2017-01-27,900.0,North,beans,2017,1,4
2017-01-27,1066.0,South,beans,2017,1,4
2017-01-27,981.0,Littoral,beans,2017,1,4
2017-02-03,949.0,North West,beans,2017,2,5
2017-02-03,986.0,South West,beans,2017,2,5
2017-02-03,903.0,West,beans,2017,2,5
