date,price_xaf_per_kg,region,crop,year,month,week
2016-02-05,578.0,Littoral,onion,2016,2,5
2016-02-12,554.0,North West,onion,2016,2,6
2016-02-12,589.0,South West,onion,2016,2,6
2016-02-12,630.0,West,onion,2016,2,6
2016-02-12,585.0,Adamawa,onion,2016,2,6
2016-02-12,621.0,Far North,onion,2016,2,6
2016-02-12,510.0,Centre,onion,2016,2,6
2016-02-12,523.0,East,onion,2016,2,6
2016-02-12,638.0,North,onion,2016,2,6
2016-02-12,625.0,South,onion,2016,2,6
2016-02-12,527.0,Littoral,onion,2016,2,6
2016-02-19,594.0,North West,onion,2016,2,7
2016-02-19,554.0,South West,onion,2016,2,7
2016-02-19,570.0,West,onion,2016,2,7
2016-02-19,630.0,Adamawa,onion,2016,2,7
2016-02-19,611.0,Far North,onion,2016,2,7
2016-02-19,535.0,Centre,onion,2016,2,7
2016-02-19,547.0,East,onion,2016,2,7
2016-02-19,543.0,North,onion,2016,2,7
2016-02-19,618.0,South,onion,2016,2,7
2016-02-19,574.0,Littoral,onion,2016,2,7
2016-02-26,608.0,North West,onion,2016,2,8
2016-02-26,567.0,South West,onion,2016,2,8
2016-02-26,585.0,West,onion,2016,2,8
2016-02-26,683.0,Adamawa,onion,2016,2,8
2016-02-26,605.0,Far North,onion,2016,2,8
2016-02-26,643.0,Centre,onion,2016,2,8
2016-02-26,604.0,East,onion,2016,2,8
2016-02-26,586.0,North,onion,2016,2,8
2016-02-26,655.0,South,onion,2016,2,8
2016-02-26,663.0,Littoral,onion,2016,2,8
2016-03-04,514.0,North West,onion,2016,3,9
2016-03-04,546.0,South West,onion,2016,3,9
2016-03-04,581.0,West,onion,2016,3,9
2016-03-04,552.0,Adamawa,onion,2016,3,9
2016-03-04,624.0,Far North,onion,2016,3,9
2016-03-04,520.0,Centre,onion,2016,3,9
2016-03-04,626.0,East,onion,2016,3,9
2016-03-04,598.0,North,onion,2016,3,9
2016-03-04,547.0,South,onion,2016,3,9
2016-03-04,556.0,Littoral,onion,2016,3,9
2016-03-11,596.0,North West,onion,2016,3,10
2016-03-11,545.0,South West,onion,2016,3,10
2016-03-11,591.0,West,onion,2016,3,10
2016-03-11,565.0,Adamawa,onion,2016,3,10
2016-03-11,510.0,Far North,onion,2016,3,10
2016-03-11,563.0,Centre,onion,2016,3,10
2016-03-11,602.0,East,onion,2016,3,10
2016-03-11,533.0,North,onion,2016,3,10
2016-03-11,585.0,South,onion,2016,3,10
2016-03-11,518.0,Littoral,onion,2016,3,10
2016-03-18,494.0,North West,onion,2016,3,11
2016-03-18,526.0,South West,onion,2016,3,11
2016-03-18,530.0,West,onion,2016,3,11
2016-03-18,584.0,Adamawa,onion,2016,3,11
2016-03-18,541.0,Far North,onion,2016,3,11
2016-03-18,486.0,Centre,onion,2016,3,11
2016-03-18,566.0,East,onion,2016,3,11
2016-03-18,542.0,North,onion,2016,3,11
2016-03-18,522.0,South,onion,2016,3,11
2016-03-18,590.0,Littoral,onion,2016,3,11
2016-03-25,605.0,North West,onion,2016,3,12
2016-03-25,581.0,South West,onion,2016,3,12
2016-03-25,482.0,West,onion,2016,3,12
2016-03-25,554.0,Adamawa,onion,2016,3,12
2016-03-25,516.0,Far North,onion,2016,3,12
2016-03-25,544.0,Centre,onion,2016,3,12
2016-03-25,578.0,East,onion,2016,3,12
2016-03-25,542.0,North,onion,2016,3,12
2016-03-25,481.0,South,onion,2016,3,12
2016-03-25,547.0,Littoral,onion,2016,3,12
2016-04-01,417.0,North West,onion,2016,4,13
2016-04-01,458.0,South West,onion,2016,4,13
2016-04-01,475.0,West,onion,2016,4,13
2016-04-01,496.0,Adamawa,onion,2016,4,13
2016-04-01,478.0,Far North,onion,2016,4,13
2016-04-01,433.0,Centre,onion,2016,4,13
2016-04-01,533.0,East,onion,2016,4,13
2016-04-01,497.0,North,onion,2016,4,13
2016-04-01,454.0,South,onion,2016,4,13
2016-04-01,537.0,Littoral,onion,2016,4,13
2016-04-08,467.0,North West,onion,2016,4,14
2016-04-08,472.0,South West,onion,2016,4,14
2016-04-08,517.0,West,onion,2016,4,14
2016-04-08,484.0,Adamawa,onion,2016,4,14
2016-04-08,554.0,Far North,onion,2016,4,14
2016-04-08,454.0,Centre,onion,2016,4,14
2016-04-08,564.0,East,onion,2016,4,14
2016-04-08,555.0,North,onion,2016,4,14
2016-04-08,541.0,South,onion,2016,4,14
2016-04-08,476.0,Littoral,onion,2016,4,14
2016-04-15,595.0,North West,onion,2016,4,15
2016-04-15,554.0,South West,onion,2016,4,15
2016-04-15,583.0,West,onion,2016,4,15
2016-04-15,535.0,Adamawa,onion,2016,4,15
2016-04-15,614.0,Far North,onion,2016,4,15
2016-04-15,494.0,Centre,onion,2016,4,15
2016-04-15,592.0,East,onion,2016,4,15
2016-04-15,612.0,North,onion,2016,4,15
2016-04-15,585.0,South,onion,2016,4,15
2016-04-15,517.0,Littoral,onion,2016,4,15
2016-04-22,526.0,North West,onion,2016,4,16
2016-04-22,479.0,South West,onion,2016,4,16
2016-04-22,484.0,West,onion,2016,4,16
2016-04-22,590.0,Adamawa,onion,2016,4,16
2016-04-22,490.0,Far North,onion,2016,4,16
2016-04-22,614.0,Centre,onion,2016,4,16
2016-04-22,543.0,East,onion,2016,4,16
2016-04-22,589.0,North,onion,2016,4,16
2016-04-22,496.0,South,onion,2016,4,16
2016-04-22,614.0,Littoral,onion,2016,4,16
2016-04-29,428.0,North West,onion,2016,4,17
2016-04-29,429.0,South West,onion,2016,4,17
2016-04-29,431.0,West,onion,2016,4,17
2016-04-29,437.0,Adamawa,onion,2016,4,17
2016-04-29,487.0,Far North,onion,2016,4,17
2016-04-29,526.0,Centre,onion,2016,4,17
2016-04-29,461.0,East,onion,2016,4,17
2016-04-29,521.0,North,onion,2016,4,17
2016-04-29,524.0,South,onion,2016,4,17
2016-04-29,542.0,Littoral,onion,2016,4,17
2016-05-06,457.0,North West,onion,2016,5,18
2016-05-06,453.0,South West,onion,2016,5,18
2016-05-06,428.0,West,onion,2016,5,18
2016-05-06,473.0,Adamawa,onion,2016,5,18
2016-05-06,438.0,Far North,onion,2016,5,18
2016-05-06,442.0,Centre,onion,2016,5,18
2016-05-06,410.0,East,onion,2016,5,18
2016-05-06,469.0,North,onion,2016,5,18
2016-05-06,477.0,South,onion,2016,5,18
2016-05-06,489.0,Littoral,onion,2016,5,18
2016-05-13,470.0,North West,onion,2016,5,19
2016-05-13,454.0,South West,onion,2016,5,19
2016-05-13,394.0,West,onion,2016,5,19
2016-05-13,394.0,Adamawa,onion,2016,5,19
2016-05-13,471.0,Far North,onion,2016,5,19
2016-05-13,457.0,Centre,onion,2016,5,19
2016-05-13,456.0,East,onion,2016,5,19
2016-05-13,449.0,North,onion,2016,5,19
2016-05-13,398.0,South,onion,2016,5,19
2016-05-13,463.0,Littoral,onion,2016,5,19
2016-05-20,394.0,North West,onion,2016,5,20
2016-05-20,418.0,South West,onion,2016,5,20
2016-05-20,407.0,West,onion,2016,5,20
2016-05-20,407.0,Adamawa,onion,2016,5,20
2016-05-20,417.0,Far North,onion,2016,5,20
2016-05-20,402.0,Centre,onion,2016,5,20
2016-05-20,384.0,East,onion,2016,5,20
2016-05-20,429.0,North,onion,2016,5,20
2016-05-20,443.0,South,onion,2016,5,20
2016-05-20,409.0,Littoral,onion,2016,5,20
2016-05-27,406.0,North West,onion,2016,5,21
2016-05-27,394.0,South West,onion,2016,5,21
2016-05-27,344.0,West,onion,2016,5,21
2016-05-27,382.0,Adamawa,onion,2016,5,21
2016-05-27,339.0,Far North,onion,2016,5,21
2016-05-27,407.0,Centre,onion,2016,5,21
2016-05-27,391.0,East,onion,2016,5,21
2016-05-27,351.0,North,onion,2016,5,21
2016-05-27,395.0,South,onion,2016,5,21
2016-05-27,432.0,Littoral,onion,2016,5,21
2016-06-03,350.0,North West,onion,2016,6,22
2016-06-03,403.0,South West,onion,2016,6,22
2016-06-03,347.0,West,onion,2016,6,22
2016-06-03,321.0,Adamawa,onion,2016,6,22
2016-06-03,326.0,Far North,onion,2016,6,22
2016-06-03,380.0,Centre,onion,2016,6,22
2016-06-03,348.0,East,onion,2016,6,22
2016-06-03,331.0,North,onion,2016,6,22
2016-06-03,390.0,South,onion,2016,6,22
2016-06-03,358.0,Littoral,onion,2016,6,22
2016-06-10,371.0,North West,onion,2016,6,23
2016-06-10,331.0,South West,onion,2016,6,23
2016-06-10,335.0,West,onion,2016,6,23
2016-06-10,329.0,Adamawa,onion,2016,6,23
2016-06-10,366.0,Far North,onion,2016,6,23
2016-06-10,392.0,Centre,onion,2016,6,23
2016-06-10,387.0,East,onion,2016,6,23
2016-06-10,342.0,North,onion,2016,6,23
2016-06-10,399.0,South,onion,2016,6,23
2016-06-10,327.0,Littoral,onion,2016,6,23
2016-06-17,314.0,North West,onion,2016,6,24
2016-06-17,322.0,South West,onion,2016,6,24
2016-06-17,372.0,West,onion,2016,6,24
2016-06-17,331.0,Adamawa,onion,2016,6,24
2016-06-17,316.0,Far North,onion,2016,6,24
2016-06-17,358.0,Centre,onion,2016,6,24
2016-06-17,345.0,East,onion,2016,6,24
2016-06-17,390.0,North,onion,2016,6,24
2016-06-17,392.0,South,onion,2016,6,24
2016-06-17,372.0,Littoral,onion,2016,6,24
2016-06-24,311.0,North West,onion,2016,6,25
2016-06-24,325.0,South West,onion,2016,6,25
2016-06-24,346.0,West,onion,2016,6,25
2016-06-24,291.0,Adamawa,onion,2016,6,25
2016-06-24,314.0,Far North,onion,2016,6,25
2016-06-24,357.0,Centre,onion,2016,6,25
2016-06-24,321.0,East,onion,2016,6,25
2016-06-24,340.0,North,onion,2016,6,25
2016-06-24,293.0,South,onion,2016,6,25
2016-06-24,353.0,Littoral,onion,2016,6,25
2016-07-01,346.0,North West,onion,2016,7,26
2016-07-01,276.0,South West,onion,2016,7,26
2016-07-01,297.0,West,onion,2016,7,26
2016-07-01,351.0,Adamawa,onion,2016,7,26
2016-07-01,308.0,Far North,onion,2016,7,26
2016-07-01,334.0,Centre,onion,2016,7,26
2016-07-01,287.0,East,onion,2016,7,26
2016-07-01,332.0,North,onion,2016,7,26
2016-07-01,281.0,South,onion,2016,7,26
2016-07-01,335.0,Littoral,onion,2016,7,26
2016-07-08,252.0,North West,onion,2016,7,27
2016-07-08,262.0,South West,onion,2016,7,27
2016-07-08,241.0,West,onion,2016,7,27
2016-07-08,273.0,Adamawa,onion,2016,7,27
2016-07-08,253.0,Far North,onion,2016,7,27
2016-07-08,256.0,Centre,onion,2016,7,27
2016-07-08,275.0,East,onion,2016,7,27
2016-07-08,242.0,North,onion,2016,7,27
2016-07-08,289.0,South,onion,2016,7,27
2016-07-08,281.0,Littoral,onion,2016,7,27
2016-07-15,254.0,North West,onion,2016,7,28
2016-07-15,211.0,South West,onion,2016,7,28
2016-07-15,262.0,West,onion,2016,7,28
2016-07-15,229.0,Adamawa,onion,2016,7,28
2016-07-15,217.0,Far North,onion,2016,7,28
2016-07-15,220.0,Centre,onion,2016,7,28
2016-07-15,272.0,East,onion,2016,7,28
2016-07-15,260.0,North,onion,2016,7,28
2016-07-15,225.0,South,onion,2016,7,28
2016-07-15,272.0,Littoral,onion,2016,7,28
2016-07-22,219.0,North West,onion,2016,7,29
2016-07-22,257.0,South West,onion,2016,7,29
2016-07-22,252.0,West,onion,2016,7,29
2016-07-22,263.0,Adamawa,onion,2016,7,29
2016-07-22,234.0,Far North,onion,2016,7,29
2016-07-22,236.0,Centre,onion,2016,7,29
2016-07-22,250.0,East,onion,2016,7,29
2016-07-22,236.0,North,onion,2016,7,29
2016-07-22,213.0,South,onion,2016,7,29
2016-07-22,257.0,Littoral,onion,2016,7,29
2016-07-29,215.0,North West,onion,2016,7,30
2016-07-29,216.0,South West,onion,2016,7,30
2016-07-29,241.0,West,onion,2016,7,30
2016-07-29,241.0,Adamawa,onion,2016,7,30
2016-07-29,246.0,Far North,onion,2016,7,30
2016-07-29,243.0,Centre,onion,2016,7,30
2016-07-29,242.0,East,onion,2016,7,30
2016-07-29,212.0,North,onion,2016,7,30
2016-07-29,203.0,South,onion,2016,7,30
2016-07-29,243.0,Littoral,onion,2016,7,30
2016-08-05,216.0,North West,onion,2016,8,31
2016-08-05,272.0,South West,onion,2016,8,31
2016-08-05,265.0,West,onion,2016,8,31
2016-08-05,244.0,Adamawa,onion,2016,8,31
2016-08-05,232.0,Far North,onion,2016,8,31
2016-08-05,243.0,Centre,onion,2016,8,31
2016-08-05,256.0,East,onion,2016,8,31
2016-08-05,258.0,North,onion,2016,8,31
2016-08-05,214.0,South,onion,2016,8,31
2016-08-05,261.0,Littoral,onion,2016,8,31
2016-08-12,215.0,North West,onion,2016,8,32
2016-08-12,227.0,South West,onion,2016,8,32
2016-08-12,208.0,West,onion,2016,8,32
2016-08-12,206.0,Adamawa,onion,2016,8,32
2016-08-12,197.0,Far North,onion,2016,8,32
2016-08-12,251.0,Centre,onion,2016,8,32
2016-08-12,200.0,East,onion,2016,8,32
2016-08-12,219.0,North,onion,2016,8,32
2016-08-12,209.0,South,onion,2016,8,32
2016-08-12,241.0,Littoral,onion,2016,8,32
2016-08-19,234.0,North West,onion,2016,8,33
2016-08-19,240.0,South West,onion,2016,8,33
2016-08-19,229.0,West,onion,2016,8,33
2016-08-19,227.0,Adamawa,onion,2016,8,33
2016-08-19,216.0,Far North,onion,2016,8,33
2016-08-19,230.0,Centre,onion,2016,8,33
2016-08-19,199.0,East,onion,2016,8,33
2016-08-19,233.0,North,onion,2016,8,33
2016-08-19,198.0,South,onion,2016,8,33
2016-08-19,243.0,Littoral,onion,2016,8,33
2016-08-26,259.0,North West,onion,2016,8,34
2016-08-26,272.0,South West,onion,2016,8,34
2016-08-26,252.0,West,onion,2016,8,34
2016-08-26,249.0,Adamawa,onion,2016,8,34
2016-08-26,239.0,Far North,onion,2016,8,34
2016-08-26,229.0,Centre,onion,2016,8,34
2016-08-26,233.0,East,onion,2016,8,34
2016-08-26,220.0,North,onion,2016,8,34
2016-08-26,279.0,South,onion,2016,8,34
2016-08-26,272.0,Littoral,onion,2016,8,34
2016-09-02,236.0,North West,onion,2016,9,35
2016-09-02,222.0,South West,onion,2016,9,35
2016-09-02,255.0,West,onion,2016,9,35
2016-09-02,250.0,Adamawa,onion,2016,9,35
2016-09-02,274.0,Far North,onion,2016,9,35
2016-09-02,249.0,Centre,onion,2016,9,35
2016-09-02,280.0,East,onion,2016,9,35
2016-09-02,228.0,North,onion,2016,9,35
2016-09-02,246.0,South,onion,2016,9,35
2016-09-02,285.0,Littoral,onion,2016,9,35
2016-09-09,237.0,North West,onion,2016,9,36
2016-09-09,277.0,South West,onion,2016,9,36
2016-09-09,281.0,West,onion,2016,9,36
2016-09-09,275.0,Adamawa,onion,2016,9,36
2016-09-09,245.0,Far North,onion,2016,9,36
2016-09-09,285.0,Centre,onion,2016,9,36
2016-09-09,268.0,East,onion,2016,9,36
2016-09-09,242.0,North,onion,2016,9,36
2016-09-09,225.0,South,onion,2016,9,36
2016-09-09,263.0,Littoral,onion,2016,9,36
2016-09-16,239.0,North West,onion,2016,9,37
2016-09-16,203.0,South West,onion,2016,9,37
2016-09-16,228.0,West,onion,2016,9,37
2016-09-16,255.0,Adamawa,onion,2016,9,37
2016-09-16,215.0,Far North,onion,2016,9,37
2016-09-16,213.0,Centre,onion,2016,9,37
2016-09-16,249.0,East,onion,2016,9,37
2016-09-16,202.0,North,onion,2016,9,37
2016-09-16,251.0,South,onion,2016,9,37
2016-09-16,242.0,Littoral,onion,2016,9,37
2016-09-23,191.0,North West,onion,2016,9,38
2016-09-23,211.0,South West,onion,2016,9,38
2016-09-23,231.0,West,onion,2016,9,38
2016-09-23,218.0,Adamawa,onion,2016,9,38
2016-09-23,232.0,Far North,onion,2016,9,38
2016-09-23,228.0,Centre,onion,2016,9,38
2016-09-23,223.0,East,onion,2016,9,38
2016-09-23,246.0,North,onion,2016,9,38
2016-09-23,232.0,South,onion,2016,9,38
2016-09-23,243.0,Littoral,onion,2016,9,38
2016-09-30,206.0,North West,onion,2016,9,39
2016-09-30,233.0,South West,onion,2016,9,39
2016-09-30,227.0,West,onion,2016,9,39
2016-09-30,246.0,Adamawa,onion,2016,9,39
2016-09-30,221.0,Far North,onion,2016,9,39
2016-09-30,208.0,Centre,onion,2016,9,39
2016-09-30,214.0,East,onion,2016,9,39
2016-09-30,204.0,North,onion,2016,9,39
2016-09-30,204.0,South,onion,2016,9,39
2016-09-30,219.0,Littoral,onion,2016,9,39
2016-10-07,233.0,North West,onion,2016,10,40
2016-10-07,270.0,South West,onion,2016,10,40
2016-10-07,236.0,West,onion,2016,10,40
2016-10-07,277.0,Adamawa,onion,2016,10,40
2016-10-07,232.0,Far North,onion,2016,10,40
2016-10-07,243.0,Centre,onion,2016,10,40
2016-10-07,220.0,East,onion,2016,10,40
2016-10-07,279.0,North,onion,2016,10,40
2016-10-07,272.0,South,onion,2016,10,40
2016-10-07,268.0,Littoral,onion,2016,10,40
2016-10-14,243.0,North West,onion,2016,10,41
2016-10-14,300.0,South West,onion,2016,10,41
2016-10-14,298.0,West,onion,2016,10,41
2016-10-14,262.0,Adamawa,onion,2016,10,41
2016-10-14,280.0,Far North,onion,2016,10,41
2016-10-14,302.0,Centre,onion,2016,10,41
2016-10-14,261.0,East,onion,2016,10,41
2016-10-14,240.0,North,onion,2016,10,41
2016-10-14,293.0,South,onion,2016,10,41
2016-10-14,265.0,Littoral,onion,2016,10,41
2016-10-21,246.0,North West,onion,2016,10,42
2016-10-21,280.0,South West,onion,2016,10,42
2016-10-21,297.0,West,onion,2016,10,42
2016-10-21,245.0,Adamawa,onion,2016,10,42
2016-10-21,274.0,Far North,onion,2016,10,42
2016-10-21,255.0,Centre,onion,2016,10,42
2016-10-21,291.0,East,onion,2016,10,42
2016-10-21,315.0,North,onion,2016,10,42
2016-10-21,290.0,South,onion,2016,10,42
2016-10-21,295.0,Littoral,onion,2016,10,42
2016-10-28,286.0,North West,onion,2016,10,43
2016-10-28,299.0,South West,onion,2016,10,43
2016-10-28,298.0,West,onion,2016,10,43
2016-10-28,315.0,Adamawa,onion,2016,10,43
2016-10-28,322.0,Far North,onion,2016,10,43
2016-10-28,307.0,Centre,onion,2016,10,43
2016-10-28,332.0,East,onion,2016,10,43
2016-10-28,320.0,North,onion,2016,10,43
2016-10-28,265.0,South,onion,2016,10,43
2016-10-28,295.0,Littoral,onion,2016,10,43
2016-11-04,354.0,North West,onion,2016,11,44
2016-11-04,327.0,South West,onion,2016,11,44
2016-11-04,400.0,West,onion,2016,11,44
2016-11-04,405.0,Adamawa,onion,2016,11,44
2016-11-04,363.0,Far North,onion,2016,11,44
2016-11-04,316.0,Centre,onion,2016,11,44
2016-11-04,393.0,East,onion,2016,11,44
2016-11-04,361.0,North,onion,2016,11,44
2016-11-04,322.0,South,onion,2016,11,44
2016-11-04,333.0,Littoral,onion,2016,11,44
2016-11-11,328.0,North West,onion,2016,11,45
2016-11-11,379.0,South West,onion,2016,11,45
2016-11-11,342.0,West,onion,2016,11,45
2016-11-11,325.0,Adamawa,onion,2016,11,45
2016-11-11,401.0,Far North,onion,2016,11,45
2016-11-11,405.0,Centre,onion,2016,11,45
2016-11-11,327.0,East,onion,2016,11,45
2016-11-11,335.0,North,onion,2016,11,45
2016-11-11,370.0,South,onion,2016,11,45
2016-11-11,328.0,Littoral,onion,2016,11,45
2016-11-18,411.0,North West,onion,2016,11,46
2016-11-18,412.0,South West,onion,2016,11,46
2016-11-18,401.0,West,onion,2016,11,46
2016-11-18,386.0,Adamawa,onion,2016,11,46
2016-11-18,389.0,Far North,onion,2016,11,46
2016-11-18,364.0,Centre,onion,2016,11,46
2016-11-18,370.0,East,onion,2016,11,46
2016-11-18,380.0,North,onion,2016,11,46
2016-11-18,390.0,South,onion,2016,11,46
2016-11-18,328.0,Littoral,onion,2016,11,46
2016-11-25,334.0,North West,onion,2016,11,47
2016-11-25,405.0,South West,onion,2016,11,47
2016-11-25,344.0,West,onion,2016,11,47
2016-11-25,338.0,Adamawa,onion,2016,11,47
2016-11-25,353.0,Far North,onion,2016,11,47
2016-11-25,340.0,Centre,onion,2016,11,47
2016-11-25,321.0,East,onion,2016,11,47
2016-11-25,332.0,North,onion,2016,11,47
2016-11-25,374.0,South,onion,2016,11,47
2016-11-25,334.0,Littoral,onion,2016,11,47
2016-12-02,340.0,North West,onion,2016,12,48
2016-12-02,424.0,South West,onion,2016,12,48
2016-12-02,414.0,West,onion,2016,12,48
2016-12-02,404.0,Adamawa,onion,2016,12,48
2016-12-02,339.0,Far North,onion,2016,12,48
2016-12-02,360.0,Centre,onion,2016,12,48
2016-12-02,419.0,East,onion,2016,12,48
2016-12-02,350.0,North,onion,2016,12,48
2016-12-02,419.0,South,onion,2016,12,48
2016-12-02,396.0,Littoral,onion,2016,12,48
2016-12-09,462.0,North West,onion,2016,12,49
2016-12-09,451.0,South West,onion,2016,12,49
2016-12-09,425.0,West,onion,2016,12,49
2016-12-09,410.0,Adamawa,onion,2016,12,49
2016-12-09,454.0,Far North,onion,2016,12,49
2016-12-09,470.0,Centre,onion,2016,12,49
2016-12-09,382.0,East,onion,2016,12,49
2016-12-09,421.0,North,onion,2016,12,49
2016-12-09,417.0,South,onion,2016,12,49
2016-12-09,441.0,Littoral,onion,2016,12,49
2016-12-16,523.0,North West,onion,2016,12,50
2016-12-16,443.0,South West,onion,2016,12,50
2016-12-16,435.0,West,onion,2016,12,50
2016-12-16,529.0,Adamawa,onion,2016,12,50
2016-12-16,487.0,Far North,onion,2016,12,50
2016-12-16,421.0,Centre,onion,2016,12,50
2016-12-16,538.0,East,onion,2016,12,50
2016-12-16,479.0,North,onion,2016,12,50
2016-12-16,457.0,South,onion,2016,12,50
2016-12-16,484.0,Littoral,onion,2016,12,50
2016-12-23,539.0,North West,onion,2016,12,51
2016-12-23,445.0,South West,onion,2016,12,51
2016-12-23,477.0,West,onion,2016,12,51
2016-12-23,472.0,Adamawa,onion,2016,12,51
2016-12-23,541.0,Far North,onion,2016,12,51
2016-12-23,533.0,Centre,onion,2016,12,51
2016-12-23,483.0,East,onion,2016,12,51
2016-12-23,518.0,North,onion,2016,12,51
2016-12-23,482.0,South,onion,2016,12,51
2016-12-23,506.0,Littoral,onion,2016,12,51
2016-12-30,569.0,North West,onion,2016,12,52
2016-12-30,537.0,South West,onion,2016,12,52
2016-12-30,453.0,West,onion,2016,12,52
2016-12-30,543.0,Adamawa,onion,2016,12,52
2016-12-30,458.0,Far North,onion,2016,12,52
2016-12-30,508.0,Centre,onion,2016,12,52
2016-12-30,519.0,East,onion,2016,12,52
2016-12-30,556.0,North,onion,2016,12,52
2016-12-30,465.0,South,onion,2016,12,52
2016-12-30,554.0,Littoral,onion,2016,12,52
2017-01-06,602.0,North West,onion,2017,1,1
2017-01-06,481.0,South West,onion,2017,1,1
2017-01-06,595.0,West,onion,2017,1,1
2017-01-06,505.0,Adamawa,onion,2017,1,1
2017-01-06,479.0,Far North,onion,2017,1,1
2017-01-06,605.0,Centre,onion,2017,1,1
2017-01-06,524.0,East,onion,2017,1,1
2017-01-06,557.0,North,onion,2017,1,1
2017-01-06,547.0,South,onion,2017,1,1
2017-01-06,498.0,Littoral,onion,2017,1,1
2017-01-13,503.0,North West,onion,2017,1,2
2017-01-13,611.0,South West,onion,2017,1,2
2017-01-13,612.0,West,onion,2017,1,2
2017-01-13,544.0,Adamawa,onion,2017,1,2
2017-01-13,498.0,Far North,onion,2017,1,2
2017-01-13,535.0,Centre,onion,2017,1,2
2017-01-13,601.0,East,onion,2017,1,2
2017-01-13,484.0,North,onion,2017,1,2
2017-01-13,492.0,South,onion,2017,1,2
2017-01-13,604.0,Littoral,onion,2017,1,2
2017-01-20,553.0,North West,onion,2017,1,3
2017-01-20,503.0,South West,onion,2017,1,3
2017-01-20,511.0,West,onion,2017,1,3
2017-01-20,623.0,Adamawa,onion,2017,1,3
2017-01-20,564.0,Far North,onion,2017,1,3
2017-01-20,515.0,Centre,onion,2017,1,3
2017-01-20,625.0,East,onion,2017,1,3
2017-01-20,617.0,North,onion,2017,1,3
2017-01-20,494.0,South,onion,2017,1,3
2017-01-20,578.0,Littoral,onion,2017,1,3
2017-01-27,548.0,North West,onion,2017,1,4
2017-01-27,553.0,South West,onion,2017,1,4
2017-01-27,598.0,West,onion,2017,1,4
2017-01-27,588.0,Adamawa,onion,2017,1,4
2017-01-27,566.0,Far North,onion,2017,1,4
2017-01-27,521.0,Centre,onion,2017,1,4
2017-01-27,654.0,East,onion,2017,1,4
2017-01-27,531.0,North,onion,2017,1,4
2017-01-27,602.0,South,onion,2017,1,4
2017-01-27,517.0,Littoral,onion,2017,1,4
2017-02-03,567.0,North West,onion,2017,2,5
2017-02-03,482.0,South West,onion,2017,2,5
2017-02-03,502.0,West,onion,2017,2,5
2017-02-03,562.0,Adamawa,onion,2017,2,5
